repositoryUrl,ecosystem,registry_url,dependent_packages_count,dependent_repos_count,docker_dependents_count,docker_downloads_count,downloads,downloads_period,last_synced_at,status
https://github.com/scorelab/Bassa,pypi,https://pypi.org/project/bassa/,0,2,null,null,21,last-month,2023-07-17T08:01:51.984Z,OK
https://github.com/ScuffleTV/scuffle,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/sdkman/sdkman-cli,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/SDWebImage/SDWebImage,cocoapods,https://cocoapods.org/pods/SDWebImage,2209,25806,1,6,null,null,2023-07-25T16:36:32.218Z,OK
https://github.com/sealerio/sealer,go,https://pkg.go.dev/github.com/sealerio/sealer,0,0,4,119,null,null,2023-07-25T04:25:53.304Z,OK
https://github.com/SeaQL/sea-orm,cargo,https://crates.io/crates/sea-orm/,45,300,5,25067,842061,total,2023-07-25T06:42:58.5Z,OK
https://github.com/seatsurfing/backend,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/sebagomez/azurestorageexplorer,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/sebpiq/WebPd,npm,https://www.npmjs.com/package/webpd,1,5,null,null,61,last-month,2023-07-22T22:05:06.156Z,OK
https://github.com/SecDSM/ctf_writeups,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/SecJS/Generator,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/SecKC/SecKCoin,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/securingsincity/react-ace,npm,https://www.npmjs.com/package/react-ace,780,10117,234,25524519,1421067,last-month,2023-07-17T08:01:54.233Z,OK
https://github.com/semantic-release/semantic-release,npm,https://www.npmjs.com/package/semantic-release,31740,135472,121,9784071,4063317,last-month,2023-07-16T13:06:51.952Z,OK
https://github.com/semisto-org/semisto,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/sensity-ai/dot,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/sentialx/multrin,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/SeongBrave/gckit,npm,https://www.npmjs.com/package/gckit,1,1,null,null,20,last-month,2023-07-16T23:04:15.282Z,OK
https://github.com/Sequel-Ace/Sequel-Ace,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/sequelize/sequelize,npm,https://www.npmjs.com/package/sequelize,4512,193226,1195,801766610,5923124,last-month,2023-07-17T08:31:21.972Z,OK
https://github.com/serayuzgur/weld,cargo,https://crates.io/crates/weldmock/,0,0,null,null,1342,total,2023-07-14T07:10:36.451Z,OK
https://github.com/serialport/node-serialport,npm,https://www.npmjs.com/package/serialport,1571,11605,55,5757644,234206,last-month,2023-07-24T15:35:11.411Z,OK
https://github.com/serveret/explore,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/serversideup/amplitudejs,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/sfx101/deck,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/sh-dv/hat.sh,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Shabinder/SpotiFlyer,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/shadeed/headers-css,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/ShafSpecs/Remix-FakeShop,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/shanalikhan/code-settings-sync,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/shankardevy/mango,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/SharpeTronics/SharpeTronics.com,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/ShawnLin013/NumberPicker,maven,https://repo.maven.apache.org/maven2/io/github/ShawnLin013/number-picker/,0,66,null,null,null,null,2023-07-22T14:57:57.709Z,OK
https://github.com/shdown/luastatus,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/SheetJS/sheetjs,npm,https://www.npmjs.com/package/xlsx,3961,39551,520,249211077,8215176,last-month,2023-07-24T12:12:57.396Z,OK
https://github.com/shen-yu/hexo-theme-ayer,npm,https://www.npmjs.com/package/hexo-theme-ayer,1,52,null,null,196,last-month,2023-07-16T23:04:14.963Z,OK
https://github.com/shenruisi/Stay,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Shiba-Chain/BEP20,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Shipow/searchbox,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Shirakumo/trial,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/shivammathur/setup-php,actions,null,0,16162,null,null,null,null,2023-07-22T22:00:06.887Z,OK
https://github.com/sholladay/pogo,deno,https://deno.land/x/pogo,0,0,null,null,null,null,2023-07-11T15:40:24.897Z,OK
https://github.com/ShootingKing-AM/AmxModx-Plugins,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/shopperlabs/framework,packagist,https://packagist.org/packages/shopper/framework#,0,1,null,null,3545,total,2023-07-25T06:25:46.88Z,OK
https://github.com/shouldly/shouldly,rubygems,https://rubygems.org/gems/shouldly,0,1,null,null,10311,total,2023-07-22T05:13:48.702Z,OK
https://github.com/shrinerb/shrine,rubygems,https://rubygems.org/gems/shrine,49,581,6,1531,8017210,total,2023-07-25T15:39:31.353Z,OK
https://github.com/shuchkin/simplexlsx,packagist,https://packagist.org/packages/shuchkin/simplexlsx#,7,103,3,338,1297913,total,2023-07-17T04:00:46.519Z,OK
https://github.com/shuzijun/leetcode-editor,go,https://pkg.go.dev/github.com/shuzijun/leetcode-editor,0,0,null,null,null,null,2023-07-10T03:35:26.161Z,OK
https://github.com/SierraKoda/EternvliLoveEngine,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/sifrr/sifrr,npm,https://www.npmjs.com/package/@sifrr/fetch,3,16,null,null,29,last-month,2023-07-25T21:59:21.778Z,OK
https://github.com/sigstore/cosign,go,https://pkg.go.dev/github.com/sigstore/cosign,254,657,77,314107071,null,null,2023-07-24T09:38:19.739Z,OK
https://github.com/sigvt/vtuber-livechat-dataset,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/silenceper/wechat,go,https://pkg.go.dev/github.com/silenceper/wechat/v2,75,135,8,12266,null,null,2023-07-22T22:08:42.997Z,OK
https://github.com/silexlabs/Silex,npm,https://www.npmjs.com/package/silex-website-builder,0,5,null,null,855,last-month,2023-07-25T15:11:08.637Z,OK
https://github.com/silvioprog/brookframework,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/simon824/janusgraph-externals,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/simonedelpopolo/cli-dang,npm,https://www.npmjs.com/package/@cli-dang/chmodx,0,0,null,null,19,last-month,2023-07-25T13:05:48.704Z,OK
https://github.com/simonmichael/hledger,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/simonwep/pickr,npm,https://www.npmjs.com/package/@simonwep/pickr,214,6267,70,22140493,349697,last-month,2023-07-24T13:04:08.687Z,OK
https://github.com/simple-icons/simple-icons,npm,https://www.npmjs.com/package/simple-icons,74,814,4,299286,218939,last-month,2023-07-25T07:56:26.898Z,OK
https://github.com/simple-login/app,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/SimpleSoftwareIO/simple-qrcode,packagist,https://packagist.org/packages/simplesoftwareio/simple-qrcode#,68,2617,25,23599366,10621738,total,2023-07-20T08:00:54.992Z,OK
https://github.com/simplex-chat/simplex-chat,npm,https://www.npmjs.com/package/@simplex-chat/webrtc,1,3,null,null,41,last-month,2023-07-17T08:02:02.701Z,OK
https://github.com/simplyhexagonal/short-unique-id,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/simplysecure/dots-patterns,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/simps/mqtt,packagist,https://packagist.org/packages/simps/mqtt#,5,10,null,null,17941,total,2023-07-15T05:28:40.212Z,OK
https://github.com/sindresorhus/awesome,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/singlelink-co/Singlelink,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/sinonjs/sinon,npm,https://www.npmjs.com/package/sinon,70717,372404,1447,1279324884,24151413,last-month,2023-07-24T18:05:18.79Z,OK
https://github.com/siriwatknp/mui-treasury,npm,https://www.npmjs.com/package/@mui-treasury/styles,37,562,3,22,13897,last-month,2023-07-22T21:53:09.01Z,OK
https://github.com/sirixdb/sirix,maven,https://repo.maven.apache.org/maven2/io/sirix/sirix-core/,5,37,null,null,null,null,2023-07-24T23:48:04.862Z,OK
https://github.com/site-prism/site_prism,rubygems,https://rubygems.org/gems/site_prism,20,916,6,309490,16565423,total,2023-07-15T07:40:40.426Z,OK
https://github.com/sitespeedio/sitespeed.io,npm,https://www.npmjs.com/package/sitespeed.io,9,21,5,34178136,32169,last-month,2023-07-25T05:46:59.189Z,OK
https://github.com/sivan/heti,npm,https://www.npmjs.com/package/heti,5,53,null,null,23930,last-month,2023-07-25T13:34:11.932Z,OK
https://github.com/SixLabors/ImageSharp,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/skia4delphi/skia4delphi,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/skiff-org/skiff-apps,npm,https://www.npmjs.com/package/@skiff-org/skiff-crypto,0,0,null,null,119,last-month,2023-07-24T22:59:53.629Z,OK
https://github.com/Skoice/skoice,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/sktime/sktime,pypi,https://pypi.org/project/sktime/,19,176,10,2064,814163,last-month,2023-07-26T07:45:24.391Z,OK
https://github.com/skylicht-lab/skylicht-engine,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/skylines-project/skylines,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/skytable/skytable,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/skywind3000/kcp,vcpkg,null,0,1,null,null,null,null,2023-07-22T22:17:08.214Z,OK
https://github.com/skywinder/ActionSheetPicker-3.0,cocoapods,https://cocoapods.org/pods/ActionSheetPicker-3.0,31,402,1,119,null,null,2023-07-16T11:43:56.744Z,OK
https://github.com/slimphp/Slim,packagist,https://packagist.org/packages/slim/slim#,1239,19403,70,66324341,28775360,total,2023-07-25T10:07:59.257Z,OK
https://github.com/SliverHorn/Interview,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Smilo-platform/go-smilo,go,https://pkg.go.dev/github.com/smilo-platform/go-smilo,0,0,null,null,null,null,2023-07-17T16:43:35.121Z,OK
https://github.com/smooth-code/smooth-ui,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/smug/Anime-Girls-Holding-Programming-Books,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/smxi/inxi,alpine,https://pkgs.alpinelinux.org/package/v3.13/community/x86_64/inxi,0,0,null,null,null,null,2023-07-25T22:20:35.287Z,OK
https://github.com/snabbdom/snabbdom,npm,https://www.npmjs.com/package/snabbdom,283,1351,10,68620059,170261,last-month,2023-07-16T13:07:06.473Z,OK
https://github.com/Snailclimb/JavaGuide,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/snakers4/silero-models,pypi,https://pypi.org/project/silero/,1,3,null,null,1337,last-month,2023-07-05T07:45:32.609Z,OK
https://github.com/SocialConnect/auth,packagist,https://packagist.org/packages/socialconnect/auth#,4,29,null,null,262036,total,2023-07-20T09:00:49.388Z,OK
https://github.com/SocialSisterYi/bilibili-API-collect,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/socketio/socket.io,npm,https://www.npmjs.com/package/socket.io,10167,1351985,2703,1377825016,21410660,last-month,2023-07-25T15:14:12.662Z,OK
https://github.com/softmaple/softmaple,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/softvar/enhanced-github,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/sokra/rawact,npm,https://www.npmjs.com/package/babel-plugin-rawact,2,2,null,null,57,last-month,2023-07-22T21:49:07.465Z,OK
https://github.com/solidjs/solid,npm,https://www.npmjs.com/package/solid-js,915,2554,9,148,391525,last-month,2023-07-25T22:32:36.532Z,OK
https://github.com/solidusio/solidus,rubygems,https://rubygems.org/gems/solidus_core,100,593,null,null,1946431,total,2023-07-25T17:04:12.614Z,OK
https://github.com/SonicCloudOrg/sonic-server,maven,https://repo.maven.apache.org/maven2/io/github/soniccloudorg/sonic-server-common/,0,0,null,null,null,null,2023-07-20T09:00:51.94Z,OK
https://github.com/sopel-irc/sopel,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Sophox/sophox,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/sorry-cypress/sorry-cypress,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/SortableJS/Sortable,npm,https://www.npmjs.com/package/sortablejs,2308,29924,331,1435735043,4948668,last-month,2023-07-24T21:33:53.763Z,OK
https://github.com/soundar24/roundSlider,npm,https://www.npmjs.com/package/round-slider,7,35,1,97,8745,last-month,2023-07-21T04:27:45.525Z,OK
https://github.com/sourcecred/sourcecred,npm,https://www.npmjs.com/package/sourcecred,1,207,1,14,2313,last-month,2023-07-16T23:46:44.483Z,OK
https://github.com/sous-chefs/docker,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/spacedriveapp/spacedrive,npm,https://www.npmjs.com/package/ashduaisdhnikans,1,0,null,null,5,last-month,2023-07-25T12:02:50.64Z,OK
https://github.com/SpaceProjectNPO/Intersection,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/SpaceVim/SpaceVim,go,https://pkg.go.dev/github.com/SpaceVim/SpaceVim,0,0,null,null,null,null,2023-07-22T14:57:00.821Z,OK
https://github.com/sparanoid/chinese-copywriting-guidelines,go,https://pkg.go.dev/github.com/sparanoid/chinese-copywriting-guidelines,0,0,null,null,null,null,2023-07-17T19:49:06.431Z,OK
https://github.com/sparc-coop/blossom,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/specollective/Open-Shredder,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/spencerwooo/onedrive-vercel-index,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/spicetify/spicetify-cli,go,https://pkg.go.dev/github.com/spicetify/spicetify-cli,0,0,null,null,null,null,2023-07-23T21:28:01.177Z,OK
https://github.com/Spiderpig86/Cirrus,npm,https://www.npmjs.com/package/cirrus-ui,4,52,null,null,3453,last-month,2023-07-22T08:09:31.627Z,OK
https://github.com/SpinlockLabs/github.dart,pub,https://pub.dev/packages/github,27,212,null,null,null,null,2023-07-25T22:20:20.315Z,OK
https://github.com/Spooky-Manufacturing/8Q,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/spothings/water-controller,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/springdoc/springdoc-openapi,maven,https://repo.maven.apache.org/maven2/org/springdoc/springdoc-openapi-ui/,413,20880,1388,903827888,null,null,2023-07-16T11:38:40.238Z,OK
https://github.com/spyder-ide/spyder,conda,https://anaconda.org/conda-forge/spyder,14,393,null,null,null,null,2023-07-25T01:34:58.335Z,OK
https://github.com/sqlcollaborative/sqlcollaborative.github.io,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/sqldaddy-io/sqldaddy,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/SrainApp/srain,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/srevinsaju/guiscrcpy,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/ssbc/patchwork,npm,https://www.npmjs.com/package/ssb-patchwork,3,1,null,null,142,last-month,2023-07-25T20:07:07.674Z,OK
https://github.com/sshnet/SSH.NET,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/ssleptsov/ninja-keys,npm,https://www.npmjs.com/package/ninja-keys,6,72,7,39,84099,last-month,2023-07-26T01:02:14.779Z,OK
https://github.com/ssshooter/mind-elixir-core,npm,https://www.npmjs.com/package/mind-elixir,7,12,null,null,2142,last-month,2023-07-25T21:35:43.945Z,OK
https://github.com/staart/api,npm,https://www.npmjs.com/package/@staart/manager,1,1,null,null,37,last-month,2023-07-26T08:20:45.787Z,OK
https://github.com/stalniy/casl,npm,https://www.npmjs.com/package/@casl/ability,177,4787,123,174899,1759476,last-month,2023-07-25T14:14:13.438Z,OK
https://github.com/staltz/rxmarbles,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/staniel359/muffon,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/StardustXR/stardust-xr-cpp,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/starlite-api/.github,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/starship/starship,cargo,https://crates.io/crates/starship_module_config_derive/,2,38,null,null,74550,total,2023-07-24T08:10:36.272Z,OK
https://github.com/stashapp/stash,go,https://pkg.go.dev/github.com/stashapp/stash,0,3,2,186,null,null,2023-07-26T00:25:29.468Z,OK
https://github.com/stateless-minds/cyber-stasis,go,https://pkg.go.dev/github.com/stateless-minds/cyber-stasis,0,0,null,null,null,null,2023-07-18T08:11:50.56Z,OK
https://github.com/StaticJsCMS/static-cms,npm,https://www.npmjs.com/package/@staticcms/core,2,4,null,null,2648,last-month,2023-07-25T14:57:00.392Z,OK
https://github.com/statoscope/statoscope,npm,https://www.npmjs.com/package/@statoscope/webpack-plugin,44,375,null,null,683125,last-month,2023-07-26T07:45:43.701Z,OK
https://github.com/stdlib-js/stdlib,npm,https://www.npmjs.com/package/@stdlib/stdlib,12,37,null,null,5829,last-month,2023-07-25T17:36:02.131Z,OK
https://github.com/stedn/bonkerfield,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/stefansundin/altdrag,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/StefH/FluentBuilder,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/STEllAR-GROUP/hpx,vcpkg,null,0,0,null,null,null,null,2023-07-25T14:55:08.328Z,OK
https://github.com/Stellarium/stellarium,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/stephenjude/laravel-wallet,packagist,https://packagist.org/packages/stephenjude/laravel-wallet#,0,1,null,null,3060,total,2023-07-06T10:22:32.826Z,OK
https://github.com/stephenkelly/demo_app,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/stevermeister/ngx-cookie-service,npm,https://www.npmjs.com/package/ngx-cookie-service,183,7852,38,25644763,1333269,last-month,2023-07-25T16:14:04.107Z,OK
https://github.com/stoneatom/stonedb,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/StopModReposts/Illegal-Mod-Sites,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/storybookjs/storybook,npm,https://www.npmjs.com/package/@storybook/components,623,65717,220,430032439,33468573,last-month,2023-07-24T21:31:19.956Z,OK
https://github.com/strapi-community/awesome-strapi,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/strapi/strapi,npm,https://www.npmjs.com/package/strapi-helper-plugin,93,4014,17,464,304045,last-month,2023-07-20T00:04:42.415Z,OK
https://github.com/strawberry-graphql/strawberry,pypi,https://pypi.org/project/strawberry-graphql/,22,325,18,5271,638142,last-month,2023-07-25T13:17:59.038Z,OK
https://github.com/streamich/react-use,npm,https://www.npmjs.com/package/react-use,1970,13687,231,218273027,5234343,last-month,2023-07-16T13:06:42.254Z,OK
https://github.com/streetmix/streetmix,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/streetsidesoftware/vscode-spell-checker,npm,https://www.npmjs.com/package/package-json-dependency-updater,1,0,null,null,121,last-month,2023-07-25T16:54:03.461Z,OK
https://github.com/streetwriters/notesnook,npm,https://www.npmjs.com/package/@notesnook/crypto,1,3,null,null,80,last-month,2023-07-26T08:01:23.188Z,OK
https://github.com/stride3d/stride,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/stripe/stripe-php,packagist,https://packagist.org/packages/stripe/stripe-php#,343,7498,48,17498177,66553293,total,2023-07-25T23:29:40.456Z,OK
https://github.com/stt-datacore/cpp-image-analysis,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/styleguidist/react-styleguidist,npm,https://www.npmjs.com/package/react-styleguidist,2136,2797,9,123617,392247,last-month,2023-07-20T14:09:50.38Z,OK
https://github.com/stylus/stylus,npm,https://www.npmjs.com/package/stylus,8099,804326,553,598044513,11589985,last-month,2023-07-17T08:31:51.779Z,OK
https://github.com/styxlab/next-cms-ghost,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/StZlata/buddypress-events-calendar,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Sub6Resources/flutter_html,pub,https://pub.dev/packages/flutter_html,73,1421,null,null,null,null,2023-07-22T14:56:49.045Z,OK
https://github.com/subosito/flutter-action,actions,null,0,5957,null,null,null,null,2023-07-18T21:00:37.071Z,OK
https://github.com/sucho-archiving/browsertrix-yaml-examples,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/sudo-project/sudo,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/suenot/profitmaker,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/sujaykundu777/devlopr-jekyll,rubygems,https://rubygems.org/gems/devlopr,0,156,null,null,70195,total,2023-07-22T21:35:58.68Z,OK
https://github.com/SukkaW/Koolshare-Clash,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/sunshine-request/cdp-asheville,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/supabase/supabase,npm,https://www.npmjs.com/package/@supabase/pg-admin-js,1,0,null,null,24,last-month,2023-07-26T06:16:25.437Z,OK
https://github.com/super-reality/sr-legacy-electron-client,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/superfishial/branding,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/superseriousbusiness/gotosocial,alpine,https://pkgs.alpinelinux.org/package/v3.18/community/x86_64/gotosocial,0,0,null,null,null,null,2023-07-24T00:50:34.361Z,OK
https://github.com/supgeek-rod/faker-zh_CN,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/surjithctly/astroship,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/survivejs/webpack-merge,npm,https://www.npmjs.com/package/webpack-merge,30909,1382156,7942,3863467967,44903234,last-month,2023-07-17T09:01:40.817Z,OK
https://github.com/sustainers/awesome-oss-funding,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/SUVORKIN/audio-player,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/svartalf/rust-battop,cargo,https://crates.io/crates/battop/,0,0,null,null,3083,total,2023-07-14T09:20:48.671Z,OK
https://github.com/Svelte-Sirens/svelte-sirens,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/sveltejs/svelte,npm,https://www.npmjs.com/package/svelte,6674,56439,137,16719490,2635204,last-month,2023-07-26T08:18:54.439Z,OK
https://github.com/SvenVD/rpisurv,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/svg/svgo,npm,https://www.npmjs.com/package/svgo,3979,2684916,6006,1910135859,67501999,last-month,2023-07-16T13:06:42.604Z,OK
https://github.com/swaggo/swag,go,https://pkg.go.dev/github.com/swaggo/swag,2789,5009,325,14322651,null,null,2023-07-22T21:37:04.454Z,OK
https://github.com/swarmlet/swarmlet,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/swarmpit/swarmpit,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/swashata/wp-webpack-script,npm,https://www.npmjs.com/package/@wpackio/scripts,2,38,null,null,1029,last-month,2023-07-22T04:16:18.305Z,OK
https://github.com/swc-project/swc,npm,https://www.npmjs.com/package/@swc/helpers,960,168450,1045,242854927,27274419,last-month,2023-07-16T16:05:44.004Z,OK
https://github.com/swiftwasm/swift,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/swiftyapp/swifty,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/SwiftyContacts/SwiftyContacts,cocoapods,https://cocoapods.org/pods/SwiftyContacts,0,5,null,null,null,null,2023-07-22T14:56:25.202Z,OK
https://github.com/swiftyfinch/Rugby,swiftpm,https://swiftpackageindex.com/SwiftyFinch/Rugby,0,0,null,null,null,null,2023-07-11T11:27:56.894Z,OK
https://github.com/SwitchbladeBot/switchblade,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/swow/swow,packagist,https://packagist.org/packages/swow/swow#,90,96,null,null,545738,total,2023-07-22T21:36:38.993Z,OK
https://github.com/sws2apps/jw-epub-parser,npm,https://www.npmjs.com/package/jw-epub-parser,1,5,null,null,954,last-month,2023-07-26T03:34:49.931Z,OK
https://github.com/swup/swup,npm,https://www.npmjs.com/package/swup,11,399,1,44,35557,last-month,2023-07-25T12:52:41.55Z,OK
https://github.com/Sygil-Dev/sygil-webui,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/symfony/symfony,packagist,https://packagist.org/packages/symfony/symfony#,3490,22779,25,2433192,75470085,total,2023-07-19T18:32:44.526Z,OK
https://github.com/sympy/sympy,pypi,https://pypi.org/project/sympy/,461,17212,1651,531813419,8459903,last-month,2023-07-25T11:12:06.569Z,OK
https://github.com/SynapseMedia/nucleus,pypi,https://pypi.org/project/nucleus-sdk/,0,0,null,null,238,last-month,2023-07-25T22:30:33.255Z,OK
https://github.com/synfig-ru/synfig,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/synfig/synfig,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/SynoCommunity/spksrc,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/synrc/n2o,hex,https://hex.pm/packages/n2o/,16,5,null,null,20489,total,2023-07-03T13:42:43.759Z,OK
https://github.com/synt-way/html-to-entity,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/SysSn13/leetcode-rating-predictor,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/t4t5/sweetalert,npm,https://www.npmjs.com/package/sweetalert,294,23057,33,18191262,478332,last-month,2023-07-16T16:49:00.616Z,OK
https://github.com/TabbycatDebate/tabbycat,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Tablam/TablaM,cargo,https://crates.io/crates/tablam/,0,0,null,null,522,total,2023-07-14T01:17:00.677Z,OK
https://github.com/tabler/tabler,npm,https://www.npmjs.com/package/@tabler/core,9,107,4,33,177905,last-month,2023-07-22T13:47:09.755Z,OK
https://github.com/tabrindle/envinfo,npm,https://www.npmjs.com/package/envinfo,1286,780131,5457,3077287906,39296715,last-month,2023-07-23T00:56:55.643Z,OK
https://github.com/tabulapdf/tabula,go,https://pkg.go.dev/github.com/tabulapdf/tabula,0,0,null,null,null,null,2023-07-06T15:02:21.216Z,OK
https://github.com/tahoe-lafs/tahoe-lafs,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/tako-discord/tako,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/TaKO8Ki/awesome-alternatives-in-rust,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/TaleLin/lin-ui,npm,https://www.npmjs.com/package/lin-ui,4,81,null,null,555,last-month,2023-07-23T00:55:48.365Z,OK
https://github.com/talkgo/night,go,https://pkg.go.dev/github.com/talkgo/night,0,0,null,null,null,null,2023-07-18T11:10:14.365Z,OK
https://github.com/TampaDevs/tampadevs,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/tan-dev/Bubble-Game,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/TanhGL/CNPM-PhanNgocTanh-46.01.104.163,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Taosky/telegram-search-bot,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/TarekRaafat/autoComplete.js,npm,https://www.npmjs.com/package/@tarekraafat/autocomplete.js,20,389,5,509,111788,last-month,2023-07-25T15:43:57.38Z,OK
https://github.com/taskiq-python/taskiq,pypi,https://pypi.org/project/taskiq/,3,3,null,null,10069,last-month,2023-07-23T16:50:43.305Z,OK
https://github.com/tastyigniter/TastyIgniter,packagist,https://packagist.org/packages/tastyigniter/tastyigniter#,0,0,null,null,12244,total,2023-07-20T22:03:50.291Z,OK
https://github.com/tatianamac/tm11ty,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/taufik-nurrohman/color-picker,npm,https://www.npmjs.com/package/@taufik-nurrohman/color-picker,1,2,null,null,744,last-month,2023-07-25T12:59:29.105Z,OK
